id,IP_ES_25_N1,Z3_IB_4_N1,Z1_IB_10_N1,Z1_IB_5_N1,Z3_IB_8_N1,ECI_IB_4_N1,ECI_IB_5_N1,Gs(U)_IB_12_N1,Gs(U)_IB_68_N1,Gs(U)_IB_58_N1,Gs(U)_IB_60_N1,Z1_NO_sideL35_M,HP_NO_sideL35_CV,Z1_NO_sideR35_CV,Pb_NO_sideR35_S,IP_NO_sideL35_SI71,Z1_NO_PRT_CV,Z2_NO_AHR_CV,Gs(U)_NO_ALR_SI71,Z3_NO_UCR_S,Z3_NO_UCR_N1,ECI_NO_UCR_CV,Pa_NO_BSR_SI71,ISA_NO_NPR_S,Z3_NO_NPR_V,IP_NO_PLR_S,Pb_NO_PCR_V,ECI_NO_PCR_CV,class
17432,17.4,39.38,8.5,13.23,11.48,48.58,40.85,0.03,0.04,0.06,0.07,0.38,-3.19,4.13,0.97,0.52,3.7,-70.16,0.55,2.03,6.27,0.44,0.53,-0.34,0.88,0.38,0.02,0.57,N
17433,4,18.61,8.77,14.38,18.14,47.82,23.99,0.05,0.04,0.04,0.04,0.47,-13.12,8.85,0.74,0.54,27.91,50.49,0.55,-0.84,-1.01,0.38,0.59,-0.65,1.08,-0,0.01,0.55,N
17434,5.44,21.53,12.98,7.04,36.12,26.39,25.18,0.05,0.09,0.09,0.09,1.65,-2.85,-74.62,0.31,0.54,7.34,9.27,0.54,-0.98,-0.78,0.4,0.47,-0.67,1.39,0.84,0.01,0.66,N
17435,5.04,15.52,7.46,14.39,11.28,96.24,81.96,0.04,0.06,0.04,0.04,0.72,17.1,37.25,0.64,0.41,-216.46,3.88,0.53,-0.86,-1.26,0.39,0.5,-0.79,0.9,0.23,0.02,0.6,N
17436,6.58,21.93,11.03,7.21,29.91,33.27,28.69,0.1,0.05,0.04,0.04,0.73,-16.99,1.8,1.35,0.52,3.51,9.07,0.51,-1,2.64,0.34,0.47,-1.26,0.71,0.76,0.01,0.63,N
17437,5.87,21.13,10.06,12.1,42.71,33.62,36.46,0.04,0.07,0.07,0.05,0.99,17.37,4.28,0.71,0.55,10.72,10.58,0.56,1.45,-0.06,0.46,0.48,-0.95,1.64,0.89,0.02,0.62,N
17438,4.39,33.15,8.51,6.44,20.9,416.84,272.9,0.07,0.11,0.05,0.06,1.45,-3.34,10.48,0.77,0.62,7.86,4.17,0.54,1.07,16.18,0.53,0.53,-0.59,1.17,0.77,0.02,0.63,N
17439,5.11,13.75,6.09,7.61,24.52,29.28,42.6,0.05,0.04,0.08,0.13,1.13,142.83,3.92,1.18,0.53,12.7,-5.64,0.51,-1.64,2.69,0.39,0.55,-0.56,0.8,0.19,0.01,0.55,N
17440,5.08,30.9,10.94,7.96,20.9,56.77,49.95,0.08,0.06,0.11,0.06,2,-5.01,5.33,0.97,0.59,15.32,14.09,0.58,1.09,5.03,0.41,0.55,-0.68,0.98,0.69,0.02,0.56,N
17441,5.22,69.33,8.6,20.25,12.26,577.11,392.58,0.05,0.05,0.06,0.05,0.45,7.62,-9.04,0.73,0.51,-21.95,-2.01,0.48,1.38,5.45,0.5,0.52,-0.33,0.41,0.89,0.02,0.7,N
17442,4.71,32.97,7.73,9.23,39.76,32.17,41.76,0.04,0.13,0.04,0.06,0.75,-14.63,8.93,0.81,0.54,150.01,-5.12,0.5,-0.95,-1.13,0.42,0.57,-0.35,1.11,0.5,0.02,0.62,N
17443,0.33,101.56,9.85,18.13,42.91,76.63,71.05,0.03,0.05,0.04,0.03,0.44,-1.78,1.39,1.79,0.51,1.56,3.28,0.6,-0.57,5.7,0.44,0.66,-0.18,0.87,0.45,0.01,0.61,N
17444,6.99,107.8,7.49,30.27,43.58,53.82,59.03,0.04,0.13,0.04,0.04,1.05,-2.55,3.95,2.05,0.59,5.13,-5.95,0.44,-0.78,0.11,0.36,0.62,0.26,0.88,0.36,0.02,0.6,N
17445,6.37,25.29,9.89,13.28,61.46,46.2,53.28,0.04,0.05,0.08,0.08,0.69,-4.27,5.88,0.95,0.59,4.91,-6.47,0.51,-0.74,-1.14,0.4,0.5,-0.2,1.46,0.69,0.01,0.63,N
17446,9.21,62.28,9.53,12.38,26.42,50.13,50.75,0.07,0.05,0.05,0.1,1.06,495.36,-232.57,0.57,0.59,-130.09,12.47,0.54,-0.96,0.9,0.39,0.49,-1.02,1.79,0.78,0.02,0.64,N
17447,4.96,36.95,22.15,24.51,22.74,55.55,76.91,0.14,0.08,0.05,0.04,0.44,-1.6,1.16,2.23,0.44,1.24,21.51,0.39,-1.2,1.69,0.42,0.39,-0.02,1.8,1.2,0.02,0.6,N
17448,5.31,18.6,8.55,8.53,11.73,45.24,41.05,0.05,0.04,0.03,0.03,5.18,60.81,7.91,1.21,0.6,24.5,-4.22,0.4,1.39,7.34,0.5,0.41,-1.21,1.39,0.63,0.01,0.49,N
17449,5.39,27.73,9.06,6.34,18.86,43.31,110.09,0.06,0.13,0.09,0.07,1.58,-3.18,18.84,0.97,0.59,4.8,-26.73,0.51,1.35,5.74,0.51,0.5,-0.89,1.98,0.51,0.02,0.61,N
17450,4.14,47.01,10.68,7.8,21.95,94.51,120.24,0.05,0.06,0.06,0.07,0.7,-4.9,1.01,0.35,0.52,1.85,-5.4,0.5,1.66,17.8,0.5,0.61,0.24,0.97,1.17,0.01,0.52,N
17451,16.03,13.13,9.82,20.81,16.48,74.47,45.09,0.05,0.03,0.06,0.06,0.83,-3.68,3.18,0.6,0.63,2.97,4.08,0.52,0.72,19.59,0.61,0.49,-0.26,0.7,0.42,0.02,0.62,N
17452,3.6,38.4,8.28,12.53,60.22,56.22,72,0.07,0.04,0.07,0.08,0.56,14.09,-37.14,1.05,0.53,-17.26,-5.25,0.44,1.09,9.02,0.55,0.51,-0.76,0.73,0.19,0.02,0.63,N
17453,9.11,40.05,6.87,23.84,18.58,142.78,91.05,0.04,0.06,0.11,0.13,0.73,195.57,21.79,0.5,0.48,74.61,-466.12,0.51,1.57,2.86,0.47,0.56,-0.68,1.21,0.36,0.02,0.59,N
17454,5.59,14,6.9,8.38,22.35,52.19,63.86,0.05,0.04,0.07,0.05,1.06,-11,15.71,0.84,0.46,20.57,-3.68,0.42,-0.36,-3.44,0.41,0.47,-1.01,1,0.55,0.02,0.61,N
17455,4.11,22.87,10.81,13.74,11.8,27.99,30.87,0.07,0.07,0.07,0.06,1.74,-8.64,-48,1.01,0.59,-59.55,-6.38,0.51,1.23,10.36,0.56,0.53,-0.95,1.79,0.63,0.02,0.63,N
17456,4.83,8.96,7.33,13.53,17.81,47.73,58.09,0.03,0.05,0.08,0.05,1.6,-8.75,5.96,0.68,0.61,7.6,8.22,0.57,1.32,7,0.46,0.52,-0.85,1.19,0.56,0.02,0.63,N
17457,5.22,11.07,13.11,10.98,12.13,48.11,65.29,0.04,0.13,0.13,0.13,0.46,6.48,5.96,1.35,0.42,189,-1.08,0.41,2.04,-6.43,0.06,0.45,0.28,0.62,0.44,0.01,0.71,N
17458,14.69,31.32,8.13,7.31,61.61,63.43,64.14,0.06,0.1,0.07,0.12,6.45,-4.46,3.52,1.29,0.57,5.05,-44.92,0.48,1.45,13.18,0.51,0.61,-0.19,0.61,0.44,0.02,0.58,N
17459,4.92,13.75,8.44,12.63,18.33,30.68,34.05,0.05,0.04,0.09,0.05,0.57,-3.87,12.57,0.67,0.56,7.56,-51.16,0.53,-0.4,-2.57,0.33,0.55,-1.01,1.09,0.43,0.02,0.62,N
17460,14.36,259.26,333.33,333.33,259.26,466.67,466.67,0.13,0.06,0.04,0.13,0.11,14.67,3.99,1.34,0.36,2.84,-1.09,0.36,1.67,12.58,0.58,1,0.57,0.69,0.21,0.01,0.37,N
17461,5.56,25.78,9.06,5.9,21.46,50.91,43.59,0.07,0.05,0.05,0.08,1.7,-4.09,8.41,0.77,0.57,9.15,15.04,0.56,2.32,13.39,0.46,0.6,-0.83,1.38,0.62,0.02,0.59,N
17462,16.38,25.57,9.44,12.78,52.76,67.04,82.97,0.19,0.04,0.05,0.04,1.02,-2.04,2.48,0.93,0.59,2.84,4.25,0.49,-1.03,0.93,0.39,0.61,-0.44,1.55,0.51,0.02,0.62,N
17463,5.56,20.55,6.95,6.16,14.05,173.1,95.39,0.04,0.05,0.05,0.05,1.6,22.78,1.2,1.42,0.61,2.88,11.84,0.59,0.9,28.46,0.61,0.53,-1.23,1.22,0.86,0.02,0.65,N
17464,5.64,21.41,7.88,9.8,19.01,75.82,114.22,0.04,0.03,0.05,0.06,0.57,16.74,12.61,0.73,0.61,-18.54,-11.78,0.49,1.52,6.55,0.5,0.51,-0.63,0.64,-0.2,0.01,0.53,N
17465,15.93,31.36,7.24,10.17,17.4,102.9,39.73,0.03,0.04,0.05,0.04,1.61,-2.62,5.28,0.89,0.52,3.98,6.68,0.52,1.45,7.06,0.42,0.53,-0.84,0.44,0.75,0.01,0.52,N
17466,4.45,17.15,7.01,7.4,18.82,30.57,25.98,0.04,0.04,0.05,0.05,2.24,-4.91,-5.3,0.45,0.59,-8.36,-9.85,0.54,1.04,13.51,0.51,0.51,-1.13,0.87,1,0.02,0.54,N
17467,14,16.66,6.08,7.68,19.91,38.53,28.69,0.04,0.04,0.04,0.03,2.13,-4.58,3.72,1.32,0.63,7.1,9.91,0.48,1.78,5.43,0.39,0.59,-1.01,0.64,0.35,0.02,0.53,N
17468,4.95,26.91,10.25,7.42,25.57,82.19,99.38,0.07,0.05,0.07,0.09,18.65,-9.9,3.04,1,0.62,7.07,4.77,0.54,-1.54,5.87,0.43,0.45,-1.19,1.6,0.67,0.02,0.59,N
17469,3.47,12.14,8.57,7.03,22.48,75.77,88.89,0.04,0.04,0.05,0.06,2.13,-9.03,-9.68,0.11,0.6,-10.74,19.06,0.54,-0.21,-6.26,0.34,0.49,-0.93,1.21,0.58,0.02,0.62,N
17470,6.15,22.07,7.54,6.81,23.2,62.89,66.48,0.07,0.12,0.03,0.06,1.74,-5.39,12.2,0.66,0.58,9.81,-7.58,0.52,1.26,9.56,0.48,0.49,-0.54,0.97,0.57,0.02,0.57,N
17471,5.58,11.5,12.41,9.12,11.72,20.39,18.77,0.04,0.08,0.07,0.05,0.65,-1,3.1,0.88,0.43,1.58,1.3,0.6,-1.21,0.7,0.41,0.72,-0.38,1.7,-0.02,0.01,0.58,N
17472,5.9,16.91,6.49,6.56,10.9,46.25,35.9,0.04,0.04,0.05,0.04,1.05,15.99,74.55,0.7,0.59,-44.96,10.7,0.52,1.98,6.23,0.49,0.48,-1.09,0.64,0.37,0.01,0.63,N
17473,5.83,50.12,6.96,9.98,22.85,42.36,49.36,0.07,0.04,0.04,0.04,0.78,-2.44,3,0.57,0.56,3.27,27.62,0.44,-0.94,-1.58,0.38,0.52,-0.81,1.88,0.82,0.02,0.62,N
17474,4.29,13.56,15.68,8.39,35.08,43.79,50,0.05,0.03,0.09,0.09,0.53,-3.77,-43.18,0.78,0.53,9.04,-11.57,0.51,-0.41,-2.61,0.41,0.42,-1.03,1.73,0.53,0.02,0.62,N
17475,3.35,27.54,8.39,7.36,42.98,34.24,39.03,0.09,0.04,0.04,0.13,0.6,33.6,7.31,0.56,0.6,6.79,-3.32,0.54,0.69,28.74,0.6,0.44,-0.98,0.97,0.86,0.01,0.63,N
17476,5.06,25,8.12,6.84,43.89,233.25,114.9,0.06,0.05,0.03,0.04,1.73,13.06,-17.44,0.93,0.55,-14.1,-6.19,0.45,0.79,16.84,0.61,0.5,-1.48,1.12,0.65,0,0,N
17477,6.17,16.14,11.25,11.51,34.7,39.09,51.29,0.04,0.13,0.06,0.05,1.09,17.06,6.32,0.97,0.55,-60.16,-2.58,0.55,0.17,40.34,0.73,0.59,-0.68,1.22,1.42,0.02,0.59,N
17478,12.37,11.21,7.29,9.9,21.59,34.73,36.45,0.03,0.05,0.07,0.07,0.88,-2.27,2.36,1.5,0.58,2.2,17.3,0.46,1.73,5.84,0.47,0.58,-0.04,1.23,-0.09,0.02,0.6,N
17479,4.13,19.3,10.78,17.43,13.76,54.26,36.08,0.15,0.04,0.12,0.2,1.04,75.13,-100.2,0.79,0.56,-39.68,-2.72,0.51,0.95,7.16,0.42,0.54,-1.32,0.58,0.84,0.01,0.51,N
17480,6.15,20.43,6.63,12.61,76.6,55.75,63.68,0.04,0.07,0.05,0.05,1.12,-4.52,52.24,0.49,0.67,84.65,4.86,0.6,2.02,2.68,0.42,0.55,-1.05,1.19,0.49,0.02,0.54,N
17481,6.89,32.75,8.79,13.99,21.39,48.42,50.3,0.04,0.06,0.04,0.04,2.06,-109.07,-17.71,0.54,0.57,-14.02,-15.28,0.54,1.23,8.08,0.45,0.53,-1.16,1.13,0.76,0.01,0.52,N
17482,5.33,13.3,7.62,7.22,13.79,33.56,49.68,0.05,0.04,0.06,0.07,2.03,-2.86,2.7,1.14,0.56,3.59,10.03,0.46,-1,1.75,0.39,0.48,-0.67,2,0.47,0.01,0.63,N
17483,5.66,39.24,10.03,6.88,19.34,79.39,78.95,0.06,0.23,0.06,0.04,0.31,-4.98,1.06,0.64,0.49,1.63,-6.43,0.52,-0.29,-7.02,0.37,0.17,0.09,0.78,0.72,0.01,0.63,N
17484,4.62,29.02,10.07,12.67,15.01,23.72,31.83,0.13,0.07,0.06,0.04,1.64,-1.63,-19.42,0.55,0.5,4.84,3.41,0.5,-2.01,7.79,0.41,0.65,-0.52,1.63,0.79,0.02,0.64,N
17485,7.08,29.55,7.63,8.97,15.43,42.77,48.79,0.03,0.06,0.04,0.04,12.5,18.49,35.37,0.61,0.55,-68.63,83.96,0.52,1.2,20.79,0.5,0.56,-1.14,1.29,0.79,0.02,0.58,N
17486,-2.02,9.16,10.2,8.12,19.49,52.76,71.07,0.04,0.06,0.1,0.06,1.16,-8.83,11.07,0.69,0.57,261.37,93.61,0.55,1.04,15.57,0.56,0.56,-0.97,1.19,0.62,0.02,0.62,N
17487,7.46,11.75,13.4,9.69,10.07,25.68,35.34,0.06,0.06,0.06,0.06,1.54,-3.04,2.53,1.06,0.61,3.5,2.27,0.62,0.58,22.27,0.61,0.52,-0.48,0.96,0.45,0.02,0.44,N
17488,3.88,20.84,12.46,9,13.94,26.02,23.52,0.05,0.07,0.04,0.04,1.87,-5.05,3.49,1.34,0.64,9.14,117.68,0.56,1.08,6.22,0.44,0.58,-1.56,1.55,0.92,0.01,0.57,N
17489,5.8,15.35,7.49,6.48,16.01,76.2,54.83,0.03,0.04,0.03,0.03,1.58,-9.2,3.06,1.16,0.52,5.24,-4.15,0.45,-0.2,-3.59,0.38,0.47,-0.71,0.61,0.26,0.02,0.58,N
17490,6.14,91.36,8.23,6.9,14.1,44.23,49.14,0.04,0.07,0.11,0.04,0.45,4.31,14.54,0.63,0.44,-92.93,-3.92,0.51,1.5,5.41,0.5,0.51,-0.67,0.6,0.61,0.02,0.59,N
17491,5.04,29.6,8.28,8.48,14.56,50.09,61.18,0.03,0.03,0.03,0.03,0.93,-3.47,3.98,1.05,0.49,4.59,3.92,0.47,-1.26,1.9,0.39,0.56,-1.14,0.39,0.57,0.02,0.61,N
17492,4.82,32.41,12.48,9.78,23.45,23.38,26.75,0.16,0.08,0.2,0.11,0.63,-1.72,1.37,1.48,0.49,1.93,13.45,0.36,-1.52,1.62,0.41,0.42,-0.43,1.51,0.46,0.02,0.64,N
17493,5.9,16.04,9.32,8.22,16.12,236.37,77.23,0.05,0.12,0.15,0.08,0.4,-25.77,4.83,1.07,0.43,6.55,-2.79,0.44,0.15,-4.25,0.4,0.46,-0.15,1.44,0.3,0.02,0.65,N
17494,5.06,23.22,6.66,45.3,16.7,82.33,133.23,0.05,0.04,0.05,0.05,0.47,-21.79,4.77,0.81,0.49,7.3,-1.89,0.43,1.47,8.97,0.52,0.6,-0.17,1.25,0.39,0.01,0.43,N
17495,5.72,21.29,9.92,10.69,20.18,34.74,31.97,0.05,0.06,0.07,0.05,0.71,-2.53,3.87,1.21,0.59,3.31,-9.84,0.48,-0.72,-2.33,0.41,0.26,-1.19,2.14,0.73,0.01,0.63,N
17496,5.97,27.63,10.52,19.53,15.31,41.02,54.97,0.04,0.03,0.08,0.04,2.39,-3.71,3.5,1.11,0.54,4.78,7.1,0.56,2.32,13.59,0.46,0.62,-1.18,1.96,0.59,0.02,0.64,N
17497,6.23,259.26,333.33,333.33,259.26,466.67,466.67,0.13,0.04,0.13,0.18,0.08,0.84,20.23,0.23,0.2,16.96,-0.33,0.23,-1.05,0.05,0.07,0.75,1.37,0.47,0.4,0.01,0.41,N
17498,4.9,17.9,9.8,17.62,22.82,26.34,31.68,0.04,0.03,0.1,0.08,0.77,-5.79,11.96,1.08,0.56,10.85,-4,0.52,1.26,15.17,0.5,0.62,-0.84,0.9,0.48,0.01,0.51,N
17499,7.2,18.75,8.26,7.19,24.58,28.93,32.43,0.03,0.06,0.04,0.03,1.07,-3.35,-14.38,0.68,0.58,23.72,-15.43,0.49,-1.77,6.94,0.43,0.62,-1.2,2.05,0.71,0.02,0.64,N
17500,-0.31,14.02,9.29,9.77,24.74,28.14,22.27,0.04,0.05,0.04,0.05,1.43,-2.23,2.84,1.06,0.63,2.93,140.76,0.41,1.65,2.21,0.4,0.58,-0.72,0.32,0.62,0.02,0.59,N
17501,6.15,27.38,11.42,8.03,21.4,86.36,200.1,0.15,0.09,0.08,0.06,0.94,-39.62,5.19,0.61,0.52,6.31,-3.28,0.53,1.22,-3.05,0.42,0.4,-0.39,1.01,0.82,0.02,0.64,N
17502,4.9,40.09,7.34,7.53,34.93,60.48,93.44,0.04,0.13,0.05,0.05,18.12,8.89,-3.01,0.35,0.6,-3.19,-3.61,0.45,1.36,6.26,0.47,0.49,-1.47,0.95,1.03,0.02,0.61,N
17503,5.26,21.89,8.44,15.86,48.52,54.79,51.98,0.05,0.04,0.14,0.06,0.89,-2.8,1.49,1.15,0.55,1.91,-3.55,0.54,1.11,14.56,0.5,0.45,-0.18,1.56,1.21,0.01,0.51,N
17504,-1.38,131.63,7.89,9.78,24.36,36.82,27.11,0.03,0.06,0.06,0.08,0.77,-5.21,12.84,0.55,0.5,42.78,-13.38,0.53,-0.91,0.92,0.34,0.53,-0.73,0.8,0.4,0.01,0.5,N
17505,6.5,12.38,8.85,7.99,8.58,27.02,45.13,0.05,0.13,0.05,0.08,1.89,-7.33,3.07,0.79,0.54,4.48,-12.43,0.56,0.47,33.89,0.65,0.45,-1.51,1.65,1.03,0.01,0.55,N
17506,-0.7,26.65,10.43,8.68,25.53,55.62,35.33,0.05,0.03,0.05,0.13,0.91,-2.41,4.06,0.81,0.6,2.72,3.08,0.6,-0.85,1.06,0.41,0.4,-0.95,1.23,0.5,0.02,0.62,N
17507,16.79,14.09,14.8,9.42,15.66,46.33,37.05,0.05,0.04,0.03,0.04,1.06,-11.87,7.77,0.56,0.52,10.18,12.08,0.52,-0.28,-4.83,0.37,0.52,-0.6,0.79,0.31,0.02,0.62,N
17508,4.6,25.78,20.02,9.09,25,186.99,71.99,0.06,0.08,0.34,0.17,0.84,-6.98,3.45,0.92,0.57,7.08,-3.33,0.47,-0.74,-2,0.35,0.5,-0.53,1.84,0.4,0.01,0.42,N
17509,14.59,23.67,8.86,8.34,24.27,50.63,46.04,0.03,0.03,0.04,0.05,1.13,180.38,30.03,0.52,0.64,-14.94,12.61,0.53,-1.23,3.23,0.39,0.55,-0.66,1.08,0.28,0.02,0.62,N
17510,-0.94,10.22,13.11,8.82,27.31,24.41,28.64,0.04,0.06,0.04,0.05,0.55,-2.92,2.27,0.67,0.59,2.64,6.45,0.6,-1.18,4.01,0.38,0.59,-0.62,0.78,0.48,0.02,0.6,N
17511,5.15,12.61,8.39,13.93,15.7,210.42,120.73,0.04,0.08,0.09,0.13,4.88,-9.31,6.1,1.08,0.61,9.04,-9.29,0.53,1.2,16.74,0.55,0.55,-0.79,1.17,0.62,0.02,0.6,N
17512,6.62,19.52,8.06,6.77,37.12,46.53,46.18,0.04,0.04,0.04,0.03,1.11,-8.76,3.67,1.34,0.56,5.61,-15.43,0.53,2.48,5.82,0.28,0.61,-0.57,0.65,0.81,0.02,0.64,N
17513,5.2,24.03,6.46,10.63,15.49,180.06,73.93,0.04,0.13,0.13,0.13,1.32,-21.77,3.02,-4.11,0.49,-18.62,-1.09,0.26,-1.79,2.29,0.12,0.83,0.96,0.75,-0.25,0.02,0.57,N
17514,4.22,16.52,19.95,9.95,14.15,24.29,28.59,0.05,0.05,0.09,0.14,0.43,-3.25,2.02,0.49,0.48,1.98,-2.35,0.39,1.39,4.64,0.49,0.35,0.39,1.05,1.02,0.02,0.63,N
17515,5.8,15.53,10.67,7.46,8.68,46.92,52.9,0.04,0.05,0.04,0.04,4.88,-3.6,3.82,1.09,0.63,4.78,3.79,0.44,1.09,5.54,0.44,0.53,-2.03,1.67,0.48,0.02,0.52,N
17516,5.98,16.05,37.8,7.75,19.05,28.86,31.21,0.08,0.05,0.03,0.04,0.75,2.76,-3.33,0.11,0.39,-3.07,-3.92,0.46,1.3,-0.01,0.42,0.46,-0.9,0.88,0.74,0.01,0.58,N
17517,5.47,26.31,7.92,8.19,20.74,45.91,34.24,0.04,0.06,0.07,0.06,1.86,599.7,4.77,0.99,0.49,12.46,-9.89,0.42,-0.86,8.1,0.43,0.62,-1.31,0.63,0.5,0.02,0.61,N
17518,3.86,23.52,17.21,5.81,13.47,183.11,184.25,0.09,0.13,0.13,0.13,0.47,8.47,-29.4,2.11,0.57,-7.84,-0.8,0.33,-0.11,-3.48,0.39,0.5,0.6,0.54,0.68,0.01,0.52,N
17519,3.83,43.6,7.89,10.82,43.47,83.14,67.45,0.05,0.04,0.04,0.05,0.44,9.15,3.81,0.96,0.52,4.71,-8.97,0.47,0.94,20.47,0.59,0.56,0.08,0.64,0.31,0.01,0.64,N
17520,4.72,18.44,9.26,9.72,32.41,45.87,61.21,0.08,0.03,0.09,0.05,1.81,-4.61,3.92,0.78,0.56,9.2,18.08,0.56,1.11,-2.08,0.41,0.49,-0.76,1.61,0.91,0.01,0.58,N
17521,6.07,19.83,8.51,7.39,42.28,31.66,34,0.1,0.04,0.04,0.04,1.09,-5.16,-567.71,0.85,0.58,27.26,-7.2,0.48,1.32,4.48,0.44,0.52,-1.35,1.76,0.6,0.02,0.6,N
17522,13.7,35.44,6.54,9.68,22.55,144.84,119.7,0.08,0.04,0.04,0.04,1.06,-7.1,36.95,1.01,0.56,31.49,38.71,0.54,-1.55,4.86,0.41,0.55,-0.89,1.11,0.59,0.02,0.64,N
17523,7.03,14.59,5.77,6.69,53.64,37.86,34.85,0.06,0.04,0.07,0.09,0.75,12.31,-13.14,0.42,0.61,-16.05,-10.77,0.5,-0.68,-0.91,0.39,0.46,-0.84,0.71,0.65,0.02,0.64,N
17524,15.39,13.92,11.11,12.4,10.97,72.51,56.31,0.04,0.03,0.08,0.04,0.69,-2.18,-7.7,0.18,0.63,8.83,-8.48,0.58,1.21,5.89,0.47,0.49,-0.67,1.15,0.48,0.01,0.47,N
17525,-0.64,18.54,7.93,12.31,12.37,67.21,110.63,0.04,0.05,0.06,0.05,0.57,-11.04,-7.26,0.34,0.63,-13.12,-10.33,0.45,2.01,-3,0.41,0.51,-0.62,0.41,0.14,0.02,0.58,N
17526,5.86,21.54,8.7,6.92,27.24,113.17,53.87,0.07,0.06,0.07,0.08,45.62,20.25,2.62,1.31,0.42,5.6,9.65,0.38,0.3,1.51,0.42,0.58,0.13,1.24,0.25,0.01,0.63,N
17527,17.33,13.05,7.52,7.79,13.29,27.59,28.93,0.04,0.05,0.07,0.05,1.03,-15.07,-28.81,0.42,0.55,-16.1,3.99,0.5,1.12,1.86,0.48,0.49,-1,1.17,0.37,0.02,0.59,N
17528,5.46,11.85,11.92,10.02,18.36,45.76,52.6,0.05,0.16,0.03,0.05,1.06,-1.73,8.72,0.6,0.58,4.16,-3.44,0.44,-1.14,1.33,0.43,0.52,-0.44,1.6,0.41,0.01,0.49,N
17529,6.43,12.82,6.51,6.23,12.75,23.14,29.55,0.07,0.04,0.06,0.06,1.66,-3.37,37.92,0.69,0.67,10.06,-47.56,0.53,0.98,12.5,0.53,0.53,-0.58,1.34,0.57,0.02,0.63,N
17530,5.02,16.1,7.52,8.32,16.53,33.21,47.39,0.03,0.05,0.06,0.05,1.83,-58.29,11.34,0.71,0.64,40.76,26.95,0.55,1.23,5.56,0.5,0.53,-0.75,0.92,0.32,0.02,0.62,N
17531,6.7,15.73,8.3,7.65,17.44,40.97,50.37,0.07,0.13,0.13,0.13,1.06,-2.65,2.08,-2.55,0.64,5.91,-0.84,0.22,-0.74,0.08,0.32,0.64,1.33,0.36,0.38,0.01,0.38,N
17532,5.82,22.65,24.51,9.53,19.8,43.83,21.94,0.04,0.06,0.07,0.06,0.7,-5.52,4.4,-0,0.53,3.73,-3.54,0.48,-0.55,-2.72,0.4,0.49,-0.02,1.07,0.63,0.02,0.62,N
17533,6.38,16.72,14.72,9.89,42.97,27.83,30.28,0.07,0.06,0.05,0.04,0.48,9.41,-8.48,0.38,0.48,-7.54,-1.92,0.53,1.64,8.85,0.48,0.52,-0.8,0.8,0.93,0.01,0.46,N
17534,6.89,58.93,6.43,8.26,35.34,54.14,61.93,0.03,0.04,0.04,0.06,2.6,21.95,-5.79,0.67,0.55,-5.06,-1.75,0.45,-1.33,7.95,0.35,0.53,-1.42,1.11,1.02,0.01,0.64,N
17535,-0.42,15.69,6.26,8.3,15.41,32.05,34.04,0.03,0.1,0.03,0.04,0.75,-10.27,1.93,1.17,0.5,4.51,-5.6,0.51,0.76,1.29,0.35,0.5,-0.27,0.96,0.22,0.01,0.47,N
17536,13.1,40.86,12.73,9.22,92.51,96.82,82.83,0.04,0.04,0.09,0.05,0.46,-29.05,1.42,1.25,0.52,2.88,20.95,0.57,1.55,9.34,0.52,0.5,-0.68,1.13,0.16,0.01,0.62,N
17537,14.78,16.85,8.75,7.08,12.32,33.33,39.91,0.05,0.04,0.08,0.06,1.82,18.47,29.35,0.5,0.59,-22.52,-3.84,0.51,1.55,-0.77,0.43,0.47,-0.98,1.43,0.74,0.01,0.65,N
17538,7.11,89.77,9.02,14.43,15.18,81.51,111.73,0.05,0.18,0.06,0.04,0.58,-5.98,5.43,0.65,0.58,7.12,-3.64,0.54,2.03,-1.69,0.42,0.59,-0.22,0.95,0.7,0.01,0.48,N
17539,5.64,12.76,11.68,7.89,12.04,73.97,58.7,0.04,0.04,0.09,0.05,0.69,-19.2,2.56,0.57,0.57,6.49,-9.59,0.51,1.48,-1.88,0.42,0.53,-0.21,0.97,0.03,0.02,0.54,N
17540,6.87,24.57,9.39,9.62,40.83,51.98,43.44,0.04,0.08,0.04,0.06,0.37,-4.56,17.4,1.3,0.49,5.39,-1.7,0.43,0.85,19.74,0.66,0.75,-0.1,1.3,0.96,0.02,0.62,N
17541,5.71,32.66,6.71,6.58,31.21,124.68,83.88,0.06,0.04,0.04,0.06,2.06,12.45,-29.55,1.14,0.55,-8.91,-2.4,0.55,1.65,16.4,0.52,0.54,-0.94,0.82,1.12,0.01,0.52,N
17542,-0.84,26.7,6.76,9.07,21.51,23.83,25.5,0.09,0.06,0.06,0.05,1.11,-5.14,37.7,0.54,0.52,16.29,-47.65,0.53,1.87,5.35,0.41,0.56,-0.61,0.8,0.82,0.02,0.61,N
17543,4.65,48.8,12.38,6.98,31.24,21.42,29.53,0.04,0.05,0.05,0.04,1.7,-3.26,6.03,1.29,0.54,4.8,8.98,0.48,2.32,2.74,0.32,0.49,-1.07,0.63,0.74,0.01,0.64,N
17544,-0.85,20.14,10.52,11.11,28.88,48.52,49.8,0.2,0.04,0.15,0.1,0.67,-4.15,3.42,1.28,0.45,2.99,-5.91,0.44,1.51,5.95,0.5,0.53,0.23,0.86,0.67,0.02,0.55,N
